Time (s),Pressure (PSI),Temperature (°C),Flow Rate (L/min),Valve State,Alert Status
12930,55.31494372819833,30.278682716631586,11.183036013745019,HOLD,NORMAL
12935,34.94944305258927,28.042824903727624,9.5603969019431,CLOSE,LOW PRESSURE
12940,31.546267944789243,27.725035785601982,9.503357833805067,CLOSE,LOW PRESSURE
12945,33.4148194475138,24.033556892975287,12.169116708119388,CLOSE,LOW PRESSURE
12950,31.1080522943913,28.735272636095125,7.572744700090494,CLOSE,LOW PRESSURE
12955,62.56738310398472,29.725093854267058,13.398182567639015,OPEN,HIGH PRESSURE
12960,34.31907575256004,27.99520215980847,8.10440972974416,CLOSE,LOW PRESSURE
12965,62.11567092717004,29.130768545657695,13.803993835842977,OPEN,HIGH PRESSURE
12970,35.08194071717573,26.968596275367535,11.729000720185114,CLOSE,LOW PRESSURE
12975,43.85155705952595,28.401217628949897,15.081368325324643,HOLD,NORMAL
12980,48.50181537960396,25.942382826798674,11.021872833765505,HOLD,NORMAL
12985,37.83958743438838,25.88270085215027,10.88459411201629,CLOSE,LOW PRESSURE
12990,35.23626487390967,25.998596985220043,9.475889852759083,CLOSE,LOW PRESSURE
12995,55.746816892337705,30.251231771541537,12.892800657284862,HOLD,NORMAL
13000,54.22859691151575,29.217896868744425,11.526891643015164,HOLD,NORMAL
13005,47.15912886826676,28.413276631555767,12.392731457618169,HOLD,NORMAL
13010,57.721247032395695,27.226792031844266,11.307772413089506,HOLD,NORMAL
13015,66.31443451531362,32.685927772412995,11.373546447101008,OPEN,HIGH PRESSURE
13020,37.5517252059302,26.400886683858715,7.573826163544979,CLOSE,LOW PRESSURE
13025,35.839552372358575,25.873322721183545,10.783993005694835,CLOSE,LOW PRESSURE
13030,54.61259187902257,26.071478927076257,16.140248190741996,HOLD,NORMAL
13035,34.2220652853109,26.51721996049262,5.223492235139926,CLOSE,LOW PRESSURE
13040,66.44198495413508,29.123203109881544,13.263240140807355,OPEN,HIGH PRESSURE
13045,51.29851614496429,27.803546948542397,13.416487802757027,HOLD,NORMAL
13050,35.91660594003821,26.21199227759169,10.277757914784605,CLOSE,LOW PRESSURE
13055,33.568378203488116,26.758625445312447,10.201672130817066,CLOSE,LOW PRESSURE
13060,36.290850639395806,27.028436125918986,11.321371375580314,CLOSE,LOW PRESSURE
13065,44.180985450603714,25.695952407567447,15.830732894795158,HOLD,NORMAL
13070,34.77048235697221,28.486073657640738,9.517637073545384,CLOSE,LOW PRESSURE
13075,55.65984154711856,28.251056125840087,11.707983282629495,HOLD,NORMAL
13080,64.82381468513968,29.60215284501015,13.01401134271654,OPEN,HIGH PRESSURE
13085,58.74402024149639,26.865205927142117,11.273728806132933,HOLD,NORMAL
13090,66.92332430928963,29.892097851534455,12.767117279104362,OPEN,HIGH PRESSURE
13095,42.41973024924085,28.833146197432278,13.888642679916265,HOLD,NORMAL
13100,48.18739557012415,30.752549579673996,13.643557611125985,HOLD,NORMAL
13105,66.2068249653889,31.753197646838196,14.941216980282892,OPEN,HIGH PRESSURE
13110,39.25107518566494,27.940177122105265,6.443006979609063,CLOSE,LOW PRESSURE
13115,64.50227868606969,31.047372968085703,13.671687591870034,OPEN,HIGH PRESSURE
13120,71.36901669145706,30.685462007685263,11.240827226239333,OPEN,HIGH PRESSURE
13125,59.38335709795183,28.063531601747485,13.218291757708343,HOLD,NORMAL
13130,65.93322368349698,29.990901150805843,16.188576276558337,OPEN,HIGH PRESSURE
13135,34.509013718158265,27.779806448555004,11.548770494621726,CLOSE,LOW PRESSURE
13140,43.558248618497785,31.309328844426975,12.326321516695977,HOLD,NORMAL
13145,59.99692445322098,30.110964767418093,13.209985869047223,OPEN,HIGH PRESSURE
13150,31.439093940855887,31.62719246138581,13.079623924929429,CLOSE,LOW PRESSURE
13155,54.493341208677464,27.6429151168218,13.793073411920803,HOLD,NORMAL
13160,67.0006441992962,28.431144894529503,14.589013548288012,OPEN,HIGH PRESSURE
13165,59.611064602035874,29.038526526460945,16.347868772857623,OPEN,HIGH PRESSURE
13170,68.12725848213107,29.604052557125847,12.247038943530432,OPEN,HIGH PRESSURE
13175,57.76300668020723,29.596722807134853,12.997795022540698,HOLD,NORMAL
13180,68.28075431100949,30.747029845368882,11.040709145698191,OPEN,HIGH PRESSURE
13185,59.39344578732957,30.89806094384549,14.128592875980013,HOLD,NORMAL
13190,67.26437090804578,29.31646452934311,16.828260437321767,OPEN,HIGH PRESSURE
13195,43.32139005905042,28.52886485547125,9.816033955041437,HOLD,NORMAL
13200,43.36719763536833,28.255561011298404,16.122759206143332,HOLD,NORMAL
13205,65.01708193721517,31.13924656720959,15.494176799996689,OPEN,HIGH PRESSURE
13210,40.93888616054256,25.536762777014125,10.317706992192733,HOLD,NORMAL
13215,63.004836756456754,31.55862276646828,15.979077636358523,OPEN,HIGH PRESSURE
13220,45.323814551655225,25.506266425383828,15.02505678386137,HOLD,NORMAL
13225,37.23330467195793,24.448340231784115,8.33102882298531,CLOSE,LOW PRESSURE
13230,33.55594340915526,26.45819683111949,9.380846681019717,CLOSE,LOW PRESSURE
13235,60.81446241955995,26.828690787415027,12.333728255095876,OPEN,HIGH PRESSURE
13240,63.41120953178218,29.643738940747575,15.37953844060896,OPEN,HIGH PRESSURE
13245,35.2214572544297,26.416538230101807,8.013743690219698,CLOSE,LOW PRESSURE
13250,58.23085502576344,27.18712572501308,9.640043321007315,HOLD,NORMAL
13255,58.49636700914725,28.00232468413374,11.662497845907946,HOLD,NORMAL
13260,58.429369091112655,28.28726980992661,16.451311282285985,HOLD,NORMAL
13265,71.71764310241329,30.22305733404011,11.773095898824957,OPEN,HIGH PRESSURE
13270,60.560367928204485,27.529092816412746,12.436213077267341,HOLD,NORMAL
13275,66.43445575801259,29.59480674297934,12.897062892308512,OPEN,HIGH PRESSURE
13280,65.07638558333365,28.140675672637805,15.788475960855127,OPEN,HIGH PRESSURE
13285,34.41643165729132,24.396881083126587,9.430398641269456,CLOSE,LOW PRESSURE
13290,63.35671853882596,32.25710412543282,11.056130276389215,OPEN,HIGH PRESSURE
13295,63.66195888412747,29.48039133003412,15.20656831349637,OPEN,HIGH PRESSURE
13300,33.604595619077074,23.84807601072366,13.804983653151583,CLOSE,LOW PRESSURE
13305,44.507949963326034,26.80348612790756,11.629949565459832,CLOSE,LOW PRESSURE
13310,36.574533331557554,25.0277659934169,7.836141298167194,CLOSE,LOW PRESSURE
13315,47.21703683384719,28.450500518674165,10.033070880691472,HOLD,NORMAL
13320,27.09829757466787,26.715301974294576,7.012847029735498,CLOSE,LOW PRESSURE
13325,46.624041257983336,30.12760431087142,10.452440188575332,HOLD,NORMAL
13330,66.92276121972452,29.07452818679212,14.731463227455215,OPEN,HIGH PRESSURE
13335,31.594292806038705,27.926337419909455,10.264363221565837,CLOSE,LOW PRESSURE
13340,29.633367009426394,25.602315871208013,11.144013979635567,CLOSE,LOW PRESSURE
13345,69.9865137846717,30.17707130428434,14.684131102513005,OPEN,HIGH PRESSURE
13350,52.703213852079045,30.02800944807538,13.15781043933221,HOLD,NORMAL
13355,64.55124882879568,28.269863892999346,12.442723048116097,OPEN,HIGH PRESSURE
13360,33.90007401711017,26.100892414345246,9.14576292057275,CLOSE,LOW PRESSURE
13365,57.086911322360834,27.078944519675378,11.540999475520897,HOLD,NORMAL
13370,60.13831366925795,31.131801113443167,11.37813876371012,OPEN,HIGH PRESSURE
13375,41.707444035291964,26.99021769149369,12.63528816910484,HOLD,NORMAL
13380,58.59348969398623,26.87150199733123,11.689488066902673,HOLD,NORMAL
13385,64.32842588908574,30.94829688805179,13.76063083129972,OPEN,HIGH PRESSURE
13390,66.64441656976646,29.711219607733955,15.538340287686315,OPEN,HIGH PRESSURE
13395,31.855303521528917,25.66848304894248,9.561138958788996,CLOSE,LOW PRESSURE
13400,65.92009215344277,30.074987095594334,15.54517680026942,OPEN,HIGH PRESSURE
13405,63.23501885295259,30.68823797012134,11.134643153588542,OPEN,HIGH PRESSURE
13410,63.36704689633598,30.278097909355306,12.453911717688795,OPEN,HIGH PRESSURE
13415,68.64167648410968,28.56230284999152,13.31093052407198,OPEN,HIGH PRESSURE
13420,38.4863070975338,28.965964120399235,8.340523257255553,CLOSE,LOW PRESSURE
13425,61.47186353419247,30.014193484056424,15.173100912195736,OPEN,HIGH PRESSURE
13430,40.12553921923163,25.605295128730805,11.8131253375668,CLOSE,LOW PRESSURE
13435,67.69795010003726,29.688669271291648,15.480065495031258,OPEN,HIGH PRESSURE
13440,66.77262307015346,31.089897325990698,17.446980939840042,OPEN,HIGH PRESSURE
13445,33.12858897749837,27.747918407460457,9.342463743507889,CLOSE,LOW PRESSURE
13450,41.66922812273462,27.530921143852936,15.39545968977415,HOLD,NORMAL
13455,53.56837802833815,28.887549764344413,11.453857200858877,HOLD,NORMAL
13460,53.65114428405457,26.3789778438368,9.855974476385995,HOLD,NORMAL
13465,66.08301855999372,29.095751184654322,13.402134987974382,OPEN,HIGH PRESSURE
13470,50.965250596575736,27.28505065880875,15.638247857651383,HOLD,NORMAL
13475,61.70913639133849,29.493129107167718,18.84561508878643,OPEN,HIGH PRESSURE
13480,34.514569331311854,26.81382822436626,11.315305183253834,CLOSE,LOW PRESSURE
13485,62.518900982553674,28.54454268658156,13.788282470420425,OPEN,HIGH PRESSURE
13490,44.997437475128194,27.334382978995784,8.786196682747834,HOLD,NORMAL
13495,34.62965363726509,25.870828398991666,7.532018691294226,CLOSE,LOW PRESSURE
13500,67.04339307305645,29.43562727167723,14.244102522636169,OPEN,HIGH PRESSURE
13505,30.39418623354927,27.157393610386972,11.211303897857013,CLOSE,LOW PRESSURE
13510,62.43681779598904,31.313315494276367,15.857655144313366,OPEN,HIGH PRESSURE
13515,54.60674297980593,29.216220247799438,11.786192891108474,HOLD,NORMAL
13520,55.78886402509016,28.52597244984255,9.383705488076995,HOLD,NORMAL
13525,36.015558445502734,26.36921291452141,11.339285775287964,CLOSE,LOW PRESSURE
13530,29.7304361575409,26.951519316157775,10.668370946239255,CLOSE,LOW PRESSURE
13535,37.165743924886506,27.12843733276179,5.808418909979054,CLOSE,LOW PRESSURE
13540,34.726837857073804,26.505813739111524,10.153716760946033,CLOSE,LOW PRESSURE
13545,49.56990750177003,27.146471283604622,10.93900957026452,HOLD,NORMAL
13550,41.10791949342787,30.849955831156542,10.949066731244534,CLOSE,LOW PRESSURE
13555,49.369315990794334,28.49933202078619,11.70163583448522,HOLD,NORMAL
13560,68.34201095077297,28.443557688131907,13.972618556321569,OPEN,HIGH PRESSURE
13565,53.24697237119143,24.830831295535805,8.875774493967217,HOLD,NORMAL
13570,55.22605925677555,28.833161109643008,11.974958189028264,HOLD,NORMAL
13575,62.610427067160224,27.19513237334325,13.139557938601895,OPEN,HIGH PRESSURE
13580,45.40249288872135,26.105048206026485,13.02700547648589,HOLD,NORMAL
13585,70.07204078844367,28.416429386131064,14.212112128903577,OPEN,HIGH PRESSURE
13590,38.70200249763988,23.869702342573625,10.541460846202371,CLOSE,LOW PRESSURE
13595,46.05684866401137,28.504450682400154,12.813559775055426,HOLD,NORMAL
13600,64.06072236880769,29.658681893466657,11.978066303613476,OPEN,HIGH PRESSURE
13605,31.96592723646771,28.822215501773357,6.644509299823712,CLOSE,LOW PRESSURE
13610,44.300427029715365,26.676133616332613,12.043252236401203,HOLD,NORMAL
13615,65.98308226936679,28.8886889350997,13.520368093022823,OPEN,HIGH PRESSURE
13620,36.936566519883606,27.21829096222839,8.19083198151015,CLOSE,LOW PRESSURE
13625,66.45552177000893,29.144455328416942,14.435686768660249,OPEN,HIGH PRESSURE
13630,35.30597431677798,26.315367716077166,12.081920286600406,CLOSE,LOW PRESSURE
13635,60.247123990755995,29.842818458364192,11.79401774251545,OPEN,HIGH PRESSURE
13640,66.10092707074598,28.057248453075953,12.26650153104644,OPEN,HIGH PRESSURE
13645,70.48410649798927,29.236807363253405,10.633874692804891,OPEN,HIGH PRESSURE
13650,64.92888630406524,29.802132967534064,13.728683331413059,OPEN,HIGH PRESSURE
13655,35.490088965097,27.845240196131634,6.024348871444957,CLOSE,LOW PRESSURE
13660,32.93590130863321,27.544535915805145,11.76352121911512,CLOSE,LOW PRESSURE
13665,49.1363056972758,30.37991726527633,13.669063840913793,HOLD,NORMAL
13670,31.142118714659553,25.224014096718758,10.8334236621935,CLOSE,LOW PRESSURE
13675,33.1806998307585,23.537237696533353,12.246390421679793,CLOSE,LOW PRESSURE
13680,42.22798642474655,28.32318758084579,14.649270483115831,HOLD,NORMAL
13685,62.335553843233974,30.14981259172449,12.970682073819994,OPEN,HIGH PRESSURE
13690,54.9337660903982,29.845064715648125,11.184254938621239,HOLD,NORMAL
13695,37.08043554147422,27.473337237431195,9.906873020330757,CLOSE,LOW PRESSURE
13700,43.48083203991582,27.465290272884925,13.285769320709777,HOLD,NORMAL
13705,62.510316666623694,28.593286350411223,12.186471891205727,OPEN,HIGH PRESSURE
13710,59.14581237683138,25.305801799115038,12.647050311028515,HOLD,NORMAL
13715,34.84724636547894,27.767367827447572,7.335632307671782,CLOSE,LOW PRESSURE
13720,53.466275367312775,29.04803715458972,11.25227044811417,HOLD,NORMAL
13725,29.867574056746406,27.02818217450268,11.563519572439406,CLOSE,LOW PRESSURE
13730,38.01310287937939,28.192921927305218,10.151510058441266,CLOSE,LOW PRESSURE
13735,66.3065468926131,30.24184109562784,15.127149091971635,OPEN,HIGH PRESSURE
13740,44.77189951409759,26.0366867473147,10.463226874820924,HOLD,NORMAL
13745,52.33229764749951,29.181126158734557,12.252288801181418,HOLD,NORMAL
13750,34.628896036581466,26.92371243647966,10.296825264819066,CLOSE,LOW PRESSURE
13755,54.6395866759068,29.82473505996034,12.668628230425876,HOLD,NORMAL
13760,44.46765344817593,29.5541817491165,11.038299246093375,HOLD,NORMAL
13765,43.11870778929119,26.195900305563672,12.07205257692561,CLOSE,LOW PRESSURE
13770,37.53436504310806,27.99255122837453,9.697298406348942,CLOSE,LOW PRESSURE
13775,41.79273127009867,26.789743121115453,9.396330510607683,HOLD,NORMAL
13780,48.207267044049885,25.830619130237192,11.761338362635609,HOLD,NORMAL
13785,44.306588200096,27.192536189266647,11.309749942074204,HOLD,NORMAL
13790,47.40938359383651,25.714661171437186,15.11295732526626,HOLD,NORMAL
13795,65.33494654124804,31.45862211145779,9.116294541842455,OPEN,HIGH PRESSURE
13800,69.29028044314373,30.04053357433272,17.099280582474876,OPEN,HIGH PRESSURE
13805,68.46923992882209,30.644186034003535,12.5286733349583,OPEN,HIGH PRESSURE
13810,36.762286017904316,24.056490038464805,7.7263790430155215,CLOSE,LOW PRESSURE
13815,63.962448073197436,30.264727755706414,15.802023348599725,OPEN,HIGH PRESSURE
13820,39.54112460861309,25.0457905333046,13.244672175493454,CLOSE,LOW PRESSURE
13825,67.09694787795988,30.274388369859444,14.33056279514717,OPEN,HIGH PRESSURE
13830,30.51984898329718,22.240396516817217,11.302363924839995,CLOSE,LOW PRESSURE
13835,66.38744666462722,30.12128993285056,12.65017650746987,OPEN,HIGH PRESSURE
13840,64.39306034173384,32.60659044529058,12.145937402066611,OPEN,HIGH PRESSURE
13845,31.9149473657691,25.43596371237536,9.556413521685332,CLOSE,LOW PRESSURE
13850,54.13085715235746,27.67461075863759,10.643713972574606,HOLD,NORMAL
13855,40.30518496991431,26.900347920416667,8.209113705684524,CLOSE,LOW PRESSURE
13860,64.93746838635695,27.850720867488995,15.995903957767336,OPEN,HIGH PRESSURE
13865,65.27528347356302,28.343827317549742,14.446780895243919,OPEN,HIGH PRESSURE
13870,58.383306167622074,30.413397668653346,11.439448147920885,HOLD,NORMAL
13875,56.810105095523646,28.701940512783107,19.14039078625764,OPEN,HIGH PRESSURE
13880,59.7198012735725,28.15252877675329,11.49546219918321,HOLD,NORMAL
13885,33.700795000469924,28.140627759629893,11.151801430355894,CLOSE,LOW PRESSURE
13890,62.92223987455175,29.96798855761683,14.177667578702488,OPEN,HIGH PRESSURE
13895,64.64280406351413,27.623503064418273,10.393370615004647,OPEN,HIGH PRESSURE
13900,38.465201027362674,29.789867304258458,13.559869421157137,CLOSE,LOW PRESSURE
13905,65.07433690192417,30.678367030280505,11.825156085150402,OPEN,HIGH PRESSURE
13910,55.01393811442311,26.870939497786907,9.635318223184004,HOLD,NORMAL
13915,66.68838086103602,29.29134622311424,15.395808526909356,OPEN,HIGH PRESSURE
13920,31.881134344871263,25.49401280860807,13.418357358731724,CLOSE,LOW PRESSURE
13925,49.89308766355379,26.91679528194442,8.569985991808267,HOLD,NORMAL
13930,64.16546327023444,28.588443412693998,13.714371286961969,OPEN,HIGH PRESSURE
13935,61.5394025300983,33.100026605985505,12.85584240479695,OPEN,HIGH PRESSURE
13940,61.38886244355318,31.346409662086433,13.681060716012956,OPEN,HIGH PRESSURE
13945,68.8202979676396,33.230454027200494,13.756662420300863,OPEN,HIGH PRESSURE
13950,63.8596724699421,30.792760595615874,11.056378259149637,OPEN,HIGH PRESSURE
13955,29.895574970395543,25.62780334681331,10.285063063018745,CLOSE,LOW PRESSURE
13960,33.143590244867354,27.042956795896497,11.883229706617294,CLOSE,LOW PRESSURE
13965,60.720194235264145,32.768493959875926,15.291328839520729,OPEN,HIGH PRESSURE
13970,51.67624550424594,29.63786605707352,12.22677636176822,HOLD,NORMAL
13975,70.2366166933984,30.933119643788352,16.382797668260253,OPEN,HIGH PRESSURE
13980,40.19508059105847,27.216442467638515,14.985770648808245,HOLD,NORMAL
13985,43.077784655176295,26.605697526619224,8.568695865721198,HOLD,NORMAL
13990,64.12049555348472,30.354936178429153,18.005552467350547,OPEN,HIGH PRESSURE
13995,65.90760251013806,27.93720219469654,14.15248344176419,OPEN,HIGH PRESSURE
14000,39.117008314345384,25.671262357838547,8.385000513164632,CLOSE,LOW PRESSURE
14005,61.64377306531883,30.99735856207614,15.727060687368857,OPEN,HIGH PRESSURE
14010,35.32521249795802,24.890625477088072,7.360761335552562,CLOSE,LOW PRESSURE
14015,27.723559728489004,27.639686780687597,13.313557771547572,CLOSE,LOW PRESSURE
14020,66.53841330262529,28.800258783160317,17.931603606835807,OPEN,HIGH PRESSURE
14025,68.73785762270518,30.4844475368365,10.75862267037477,OPEN,HIGH PRESSURE
14030,52.99606630636498,28.43671483771705,11.452541309111094,HOLD,NORMAL
14035,35.24726574539754,27.280468167622328,9.982072213159146,CLOSE,LOW PRESSURE
14040,32.25052065050069,26.909321619558927,12.83316275205532,CLOSE,LOW PRESSURE
14045,50.35754973175578,28.69183526544721,12.944020659658056,HOLD,NORMAL
14050,56.44752060677715,29.302969824388953,11.691362718435093,HOLD,NORMAL
14055,70.20642766782414,33.53903536720705,14.762120671796396,OPEN,HIGH PRESSURE
14060,63.27539415188553,29.01409340905786,12.439450801498595,OPEN,HIGH PRESSURE
14065,32.51151974383344,30.07184025012563,12.277441225930797,CLOSE,LOW PRESSURE
14070,48.11483571243261,27.50211257324397,10.553623972033337,HOLD,NORMAL
14075,48.670269260744895,25.624144819213722,12.509520324826822,HOLD,NORMAL
14080,63.60992895836255,30.386210291900856,13.83331031073338,OPEN,HIGH PRESSURE
14085,32.214898065634564,27.150823603781532,12.586638034232786,CLOSE,LOW PRESSURE
14090,44.06286254900045,27.162198770288203,13.317321050468049,HOLD,NORMAL
14095,68.17165049729685,32.1484285579092,14.849742536311384,OPEN,HIGH PRESSURE
14100,59.08114034868905,31.27884682058194,16.478246546158466,OPEN,HIGH PRESSURE
14105,68.29105952596345,29.91763597927241,15.17133297976306,OPEN,HIGH PRESSURE
14110,34.116197630169545,26.344062655804564,10.816611362603282,CLOSE,LOW PRESSURE
14115,75.68889945504098,30.533854900047803,11.064327881752012,OPEN,HIGH PRESSURE
14120,64.28728269916141,29.711669331921975,12.434242181445816,OPEN,HIGH PRESSURE
14125,34.55323636653186,27.17554963157543,10.0793915542797,CLOSE,LOW PRESSURE
14130,35.26012523783123,27.50926204550585,9.047590142911822,CLOSE,LOW PRESSURE
14135,35.95500548713455,26.993972863633818,5.255639643656782,CLOSE,LOW PRESSURE
14140,57.36915528732249,30.537165853279213,8.08873780686515,HOLD,NORMAL
14145,65.67680158244453,28.509440970607038,11.337920079639858,OPEN,HIGH PRESSURE
14150,33.77470662517504,25.690577970120486,13.317019557313955,CLOSE,LOW PRESSURE
14155,29.930599969252814,28.288968930148165,9.651151134091865,CLOSE,LOW PRESSURE
14160,53.159628778377396,29.9241768511674,13.74508133938199,HOLD,NORMAL
14165,38.62377052253571,28.27124046628948,7.260623765050697,CLOSE,LOW PRESSURE
14170,36.40665098819379,25.979150575292387,11.386518474915347,CLOSE,LOW PRESSURE
14175,33.734234756703536,29.936620245582777,8.67328759757985,CLOSE,LOW PRESSURE
14180,47.55340838204805,25.55951295335781,11.279991631282627,HOLD,NORMAL
14185,33.04073929977156,24.7043261799739,6.823176068836555,CLOSE,LOW PRESSURE
14190,44.68754765691807,27.853101763483153,14.681891557538492,HOLD,NORMAL
14195,35.84112954385107,26.79666756484326,9.500289354847348,CLOSE,LOW PRESSURE
14200,44.03734900823406,27.756735382320983,11.326944000229082,HOLD,NORMAL
14205,35.343756526339746,29.909550964725927,12.549182296605352,CLOSE,LOW PRESSURE
14210,57.108474818695726,29.079074435584914,12.243031107419322,HOLD,NORMAL
14215,65.6686410793564,32.42578298563716,15.526738322031138,OPEN,HIGH PRESSURE
14220,68.4479108129277,28.690436939318612,17.328248263655315,OPEN,HIGH PRESSURE
14225,52.0380010508967,30.184221336987928,12.24376348743935,HOLD,NORMAL
14230,37.25861379970248,27.074624118292444,10.588877944689466,CLOSE,LOW PRESSURE
14235,46.61346808154402,29.098153430288054,9.73322468404051,HOLD,NORMAL
14240,59.60011909767647,24.914969701287877,10.714101663546002,HOLD,NORMAL
14245,30.180795747112292,29.075728667024777,13.884877705290664,CLOSE,LOW PRESSURE
14250,52.79589800801086,26.97739642585711,11.114230342459365,HOLD,NORMAL
14255,64.60505191705099,29.2190916821483,15.586946104095833,OPEN,HIGH PRESSURE
14260,42.94155223833247,26.043086020521944,9.874730843566528,HOLD,NORMAL
14265,64.65911366274659,27.655279881712755,13.726593987279813,OPEN,HIGH PRESSURE
14270,65.99340480544309,31.727349792298007,14.797101901992745,OPEN,HIGH PRESSURE
14275,28.579209947687538,26.180130547967657,5.493985135313663,CLOSE,LOW PRESSURE
14280,61.015577874399064,29.676051235674137,12.108000597173591,OPEN,HIGH PRESSURE
14285,36.871031979262355,27.407556535542884,9.536448668395447,CLOSE,LOW PRESSURE
14290,67.95928916625087,30.736169105372458,12.786398953978718,OPEN,HIGH PRESSURE
14295,64.41394203800935,30.431941925600313,15.357935498063714,OPEN,HIGH PRESSURE
14300,54.248397665777205,26.616478996294543,16.620612134618433,HOLD,NORMAL
14305,68.79404594291529,30.715126400294828,11.422997747166491,OPEN,HIGH PRESSURE
14310,64.72427306495446,26.230517363239173,12.330948390686922,OPEN,HIGH PRESSURE
14315,52.8718590064327,26.67374566510366,9.971023456355187,HOLD,NORMAL
14320,43.90504825227749,26.735425662743587,11.493415098710608,HOLD,NORMAL
14325,34.5921156541284,25.095907182600808,12.766259178681231,CLOSE,LOW PRESSURE
14330,46.231684827016444,28.125806566803483,13.182184470669139,HOLD,NORMAL
14335,30.78643834060358,25.302608951492914,10.753970605168158,CLOSE,LOW PRESSURE
14340,37.1219218284804,27.664834228985026,7.817094780501734,CLOSE,LOW PRESSURE
14345,44.23994771931373,25.960974223787726,8.35867832556199,CLOSE,LOW PRESSURE
14350,46.8558732359456,29.85023915299364,13.078125701928181,HOLD,NORMAL
14355,47.77379413352449,27.572046482808535,8.825861752950981,HOLD,NORMAL
14360,66.41234132995895,29.43359493391975,16.687830717827502,OPEN,HIGH PRESSURE
14365,42.55196974744224,26.300299753768513,11.552027350595555,HOLD,NORMAL
14370,67.1090885019647,27.861703971678473,15.186425208090636,OPEN,HIGH PRESSURE
14375,58.79911753454817,26.81015790059647,14.114326651739914,OPEN,HIGH PRESSURE
14380,42.891641891697695,29.028993077238308,13.260252989595122,HOLD,NORMAL
14385,39.419671868112914,28.094923256276008,6.314999302047168,CLOSE,LOW PRESSURE
14390,66.57770561825195,31.778093768471127,13.586726855490772,OPEN,HIGH PRESSURE
14395,33.5857662738618,26.83195872878441,10.472465217429608,CLOSE,LOW PRESSURE
14400,33.310534284323005,25.93699725588118,9.377077531428357,CLOSE,LOW PRESSURE
14405,68.80175202938597,27.773237923663228,15.075797474968203,OPEN,HIGH PRESSURE
14410,65.00325953953217,28.223505890212447,13.633116735263776,OPEN,HIGH PRESSURE
14415,47.95323329993011,27.808923851726288,9.864413036746422,HOLD,NORMAL
14420,61.29281373510569,30.806252231829873,17.27612636728448,OPEN,HIGH PRESSURE
14425,48.039611737202115,26.318593444243135,11.3434348542072,HOLD,NORMAL
14430,36.181430974195145,27.020361566991458,11.772901619581765,CLOSE,LOW PRESSURE
14435,28.678369759897677,26.23606489991848,7.709188557875359,CLOSE,LOW PRESSURE
14440,65.33674671915483,31.62809023085534,11.441007945700242,OPEN,HIGH PRESSURE
14445,56.69295531468072,27.451280659366535,12.61842479847017,HOLD,NORMAL
14450,64.1332359716257,30.5619575459602,13.287867906576556,OPEN,HIGH PRESSURE
14455,41.80895963224873,26.522885928367625,11.49696831856502,HOLD,NORMAL
14460,57.24678648855767,27.923434653047803,14.020962517993484,HOLD,NORMAL
14465,63.954494560152234,29.104721733124784,16.565248359442435,OPEN,HIGH PRESSURE
14470,31.132431048829456,25.472976601679093,11.352390458228466,CLOSE,LOW PRESSURE
14475,58.50958023310332,29.564118037887752,9.369058102713955,HOLD,NORMAL
14480,36.276625928933505,26.954068076450852,5.309522742946456,CLOSE,LOW PRESSURE
14485,63.94780738138729,30.317487626476076,14.24822316824945,OPEN,HIGH PRESSURE
14490,41.297733839451794,27.734972933859982,12.780067299624545,HOLD,NORMAL
14495,65.03519801240934,30.035450450683186,14.559757946815147,OPEN,HIGH PRESSURE
14500,56.17955254084625,26.371252351757114,11.016936412652505,HOLD,NORMAL
14505,33.97858536749874,26.550801708231653,10.407839442257487,CLOSE,LOW PRESSURE
14510,56.078481653588675,25.354295300638206,13.079064215123886,HOLD,NORMAL
14515,39.982216078418396,25.04435278991844,13.11819699848175,CLOSE,LOW PRESSURE
14520,66.09342234052374,29.340313983381513,12.162241386299263,OPEN,HIGH PRESSURE
14525,49.99357144954352,27.89673815918582,11.205221252261971,HOLD,NORMAL
14530,67.56827190978842,31.56533739058102,12.16645457443622,OPEN,HIGH PRESSURE
14535,71.5199785430718,31.553764262847686,16.645005271187657,OPEN,HIGH PRESSURE
14540,66.1246319338875,27.786907815943263,11.793933574743141,OPEN,HIGH PRESSURE
14545,35.503201209661356,26.155680588437576,9.650916511806711,CLOSE,LOW PRESSURE
14550,30.861941276310546,25.06870429705041,10.577443808926782,CLOSE,LOW PRESSURE
14555,46.25442282041028,30.932743915592518,11.536940374261764,HOLD,NORMAL
14560,56.65731686725235,27.880647926665933,10.754860379903338,HOLD,NORMAL
14565,36.897466771335424,27.263868575697362,14.550291750894548,CLOSE,LOW PRESSURE
14570,70.9008326536921,28.47683685722965,16.171970491410168,OPEN,HIGH PRESSURE
14575,68.41280508487749,30.743630219365556,16.620723599294347,OPEN,HIGH PRESSURE
14580,38.26995801057856,26.735508367545066,7.909768430491113,CLOSE,LOW PRESSURE
14585,62.198307869497626,29.682820510739187,16.982111448325774,OPEN,HIGH PRESSURE
14590,30.581256535744636,24.888720950680902,9.956100100831314,CLOSE,LOW PRESSURE
14595,31.8011287860504,28.909937449156068,10.394550022823953,CLOSE,LOW PRESSURE
14600,64.49967292102298,29.883441067880955,15.175035889094328,OPEN,HIGH PRESSURE
14605,70.61427718470229,27.90345455289149,12.970122535583894,OPEN,HIGH PRESSURE
